ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Cluster
460857,Male,No,31,No,Entertainment,1.0,Low,1.0,2
464300,Male,Yes,42,Yes,Artist,0.0,Low,3.0,3
460532,Female,No,18,No,,0.0,Low,6.0,2
463287,Male,Yes,50,Yes,Artist,1.0,Average,4.0,3
461392,Male,Yes,71,Yes,Artist,0.0,Average,5.0,3
461546,Female,Yes,72,No,Lawyer,1.0,Low,3.0,4
467780,Male,Yes,47,Yes,Artist,,Low,3.0,3
462130,Male,Yes,45,Yes,Artist,9.0,Average,2.0,3
464684,Female,No,40,No,Engineer,9.0,Low,5.0,2
462276,Female,No,36,Yes,Engineer,4.0,Low,1.0,1
462142,Female,No,42,Yes,Artist,,Low,1.0,1
462417,Male,No,30,No,Healthcare,4.0,Low,4.0,2
466463,Female,No,29,Yes,Healthcare,2.0,Low,4.0,2
464736,Male,No,28,Yes,Engineer,0.0,Low,5.0,2
467520,Male,,22,No,Healthcare,,Low,2.0,2
459835,Male,Yes,85,No,Lawyer,,Low,1.0,4
463855,Female,Yes,40,Yes,Artist,1.0,Average,2.0,0
460344,Female,Yes,52,Yes,Artist,14.0,Average,2.0,0
466211,Male,Yes,47,Yes,Artist,0.0,Low,,3
460139,Male,No,26,No,Artist,6.0,Low,6.0,2
464126,Female,No,55,Yes,Marketing,3.0,Low,1.0,1
461286,Female,No,20,No,Doctor,4.0,Low,4.0,2
461621,Female,Yes,87,Yes,Lawyer,0.0,High,2.0,4
460163,Male,No,28,No,Healthcare,0.0,Low,2.0,2
461958,Male,No,38,No,Artist,2.0,Low,2.0,1
464875,Male,Yes,42,No,Entertainment,1.0,Low,2.0,3
464791,Male,Yes,42,No,Marketing,0.0,High,6.0,4
464579,Female,No,29,No,Engineer,1.0,Low,4.0,2
463531,Male,No,32,Yes,Doctor,0.0,Low,4.0,1
462651,Male,Yes,38,No,Executive,,High,5.0,3
465486,Female,Yes,59,No,Artist,1.0,High,2.0,0
460882,Male,No,22,No,Healthcare,0.0,Low,2.0,2
467162,Female,No,26,No,Homemaker,9.0,Low,,2
461298,Female,Yes,78,Yes,Artist,1.0,High,2.0,0
461595,Female,No,32,Yes,Healthcare,0.0,Low,3.0,1
459260,Male,Yes,37,Yes,Artist,0.0,Average,4.0,3
462772,Male,Yes,37,Yes,Healthcare,1.0,High,4.0,3
462941,Male,No,67,No,Lawyer,,Low,2.0,4
459143,Male,Yes,47,No,Artist,0.0,High,4.0,3
464532,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,4
460056,Male,No,30,Yes,Healthcare,3.0,Low,5.0,2
466761,Female,Yes,48,Yes,Entertainment,2.0,Low,1.0,0
465469,Female,No,43,Yes,Artist,6.0,Low,1.0,1
461886,Male,Yes,33,Yes,Healthcare,9.0,Low,2.0,3
465680,Male,Yes,31,No,Healthcare,0.0,Average,5.0,2
459316,Male,Yes,32,Yes,Healthcare,1.0,Low,2.0,3
465609,Female,No,21,No,Healthcare,1.0,Low,4.0,2
467009,Female,No,29,No,Homemaker,2.0,Low,4.0,2
461766,Female,Yes,35,Yes,Artist,1.0,Low,2.0,0
464938,Male,Yes,46,No,Artist,0.0,Low,3.0,3
462034,Female,Yes,38,Yes,Artist,9.0,High,2.0,0
464049,Female,No,32,Yes,Healthcare,1.0,Low,3.0,1
467925,Female,No,28,Yes,Artist,3.0,Low,7.0,2
463711,Female,Yes,68,Yes,Lawyer,3.0,Low,1.0,4
463846,Female,Yes,45,Yes,Artist,4.0,Low,1.0,0
462064,Male,Yes,58,Yes,Artist,0.0,Average,3.0,3
463249,Male,No,28,No,Entertainment,1.0,Low,2.0,2
464217,Female,No,32,No,Healthcare,12.0,Low,3.0,2
463378,Male,No,30,Yes,Doctor,1.0,Low,1.0,1
463035,Female,Yes,42,No,Homemaker,3.0,Average,4.0,0
459656,Male,No,22,No,,,Low,6.0,2
463114,Male,No,41,Yes,Artist,,Low,3.0,1
465309,Female,No,18,No,Healthcare,6.0,Low,4.0,2
462688,Female,Yes,29,Yes,Healthcare,8.0,Low,3.0,0
459255,Female,No,33,Yes,Healthcare,0.0,Low,3.0,1
467385,Male,No,47,No,Artist,1.0,Low,,2
467492,Female,Yes,57,Yes,Doctor,1.0,Low,2.0,0
460789,Male,Yes,36,Yes,Executive,1.0,Low,3.0,3
467307,Male,Yes,57,Yes,Executive,1.0,High,3.0,3
464026,Male,No,18,No,Healthcare,1.0,Low,2.0,2
464645,Male,,52,Yes,Artist,1.0,Average,5.0,3
462493,Male,Yes,52,Yes,Artist,1.0,Average,6.0,3
460685,Male,No,51,,Artist,6.0,Low,4.0,1
460452,Female,Yes,37,Yes,Entertainment,0.0,Average,2.0,0
459322,Male,No,36,Yes,Marketing,0.0,Low,1.0,1
464066,Female,No,29,Yes,Healthcare,9.0,Low,3.0,1
461114,Male,Yes,45,Yes,Artist,1.0,Average,4.0,3
465165,Male,No,61,Yes,Artist,0.0,Low,1.0,1
464526,Male,Yes,52,Yes,Entertainment,1.0,Average,4.0,3
460666,Female,Yes,49,Yes,Homemaker,14.0,Low,1.0,0
465417,Male,Yes,40,Yes,Entertainment,,Average,2.0,3
464096,Female,No,31,No,Healthcare,1.0,Low,5.0,2
464891,Male,Yes,42,No,Entertainment,1.0,Low,3.0,3
460107,Male,Yes,51,Yes,Engineer,1.0,Average,5.0,3
467708,Female,No,42,Yes,Healthcare,8.0,Low,1.0,1
461873,Male,No,29,Yes,Doctor,1.0,Low,4.0,1
465181,Female,No,33,Yes,Healthcare,8.0,Low,1.0,1
467204,Male,No,27,Yes,Healthcare,,Low,3.0,1
467320,Female,No,21,No,Healthcare,0.0,Low,4.0,2
459468,Male,Yes,35,No,Artist,9.0,Average,3.0,3
467316,Female,No,42,Yes,Doctor,0.0,Low,1.0,1
466182,Female,No,41,Yes,Artist,2.0,Low,1.0,1
463757,Male,No,39,Yes,Artist,0.0,Low,3.0,1
462314,Female,No,28,No,Doctor,14.0,Low,1.0,1
466392,Female,Yes,45,Yes,Engineer,3.0,Average,,0
466652,Female,Yes,61,Yes,Doctor,1.0,Average,2.0,0
461664,Male,Yes,62,Yes,Artist,0.0,Average,4.0,3
464105,Male,Yes,65,Yes,Entertainment,1.0,Average,2.0,3
466790,Male,Yes,45,Yes,Doctor,1.0,Average,2.0,3
463844,Female,Yes,26,Yes,Engineer,9.0,Low,2.0,0
462913,Female,No,25,Yes,Artist,4.0,Low,5.0,1
465541,Female,Yes,45,Yes,Artist,1.0,Average,4.0,0
459149,Male,Yes,43,No,Executive,0.0,High,4.0,3
464508,Male,Yes,49,Yes,Executive,1.0,High,3.0,3
458999,Male,Yes,55,Yes,Artist,1.0,Average,2.0,3
459947,Female,No,37,Yes,Artist,3.0,Low,1.0,1
465500,Male,Yes,65,Yes,Entertainment,1.0,High,2.0,4
466009,Female,No,32,No,,10.0,Low,5.0,2
466338,Female,No,39,No,Engineer,0.0,Low,3.0,2
465122,Female,Yes,40,Yes,Artist,2.0,Average,2.0,0
465230,Male,Yes,72,Yes,Entertainment,1.0,Average,3.0,3
466369,Female,No,38,No,Homemaker,5.0,Low,1.0,1
463939,Male,No,26,No,Marketing,0.0,Low,5.0,2
460825,Male,No,30,Yes,Doctor,1.0,Low,3.0,1
461125,Male,Yes,51,Yes,Homemaker,1.0,Low,,3
463471,Male,No,57,Yes,Marketing,1.0,Low,4.0,2
467415,Female,No,31,Yes,Healthcare,1.0,Low,1.0,1
465879,Male,No,39,Yes,Artist,0.0,Low,1.0,1
463961,Female,No,30,No,Engineer,0.0,Low,4.0,2
462634,Female,Yes,43,No,Artist,0.0,Average,3.0,0
463622,Male,No,27,Yes,Healthcare,8.0,Low,1.0,1
466624,Female,Yes,46,No,Artist,0.0,Average,4.0,0
467785,Male,Yes,43,No,Artist,1.0,Low,2.0,3
461928,Male,Yes,69,Yes,Lawyer,,Low,1.0,4
460578,Male,Yes,28,No,Entertainment,8.0,Average,4.0,3
460198,Male,No,43,Yes,Entertainment,9.0,Low,1.0,1
467468,Female,No,27,No,Healthcare,,Low,5.0,2
463581,Female,No,28,Yes,Healthcare,1.0,Low,3.0,1
463968,Male,No,33,No,Artist,,Low,4.0,2
465414,Female,No,30,No,Engineer,0.0,Low,1.0,1
464574,Male,No,58,No,Healthcare,4.0,Low,2.0,2
462312,Female,No,38,Yes,Engineer,8.0,Low,4.0,1
467971,Female,No,31,Yes,Artist,1.0,Low,4.0,1
464746,Male,Yes,32,No,Executive,4.0,Average,5.0,3
459298,Male,Yes,45,Yes,Artist,4.0,Average,4.0,3
466414,Male,Yes,66,Yes,Artist,1.0,Low,3.0,3
460773,Female,Yes,51,Yes,Artist,1.0,Average,3.0,0
461594,Female,Yes,59,Yes,Artist,,Average,2.0,0
462713,Female,No,40,Yes,Engineer,,Low,1.0,1
465163,Male,Yes,46,Yes,Artist,11.0,Average,5.0,3
462222,Male,No,20,No,Healthcare,1.0,Low,6.0,2
459342,Female,Yes,84,No,Lawyer,1.0,High,2.0,4
463006,Female,No,41,Yes,Marketing,,Low,1.0,1
463029,Male,Yes,51,No,Artist,,Average,3.0,3
460767,Male,Yes,57,Yes,Entertainment,8.0,Average,5.0,3
464319,Female,No,33,No,Doctor,0.0,Low,1.0,1
462828,Male,No,25,No,Marketing,3.0,Low,3.0,2
459873,Male,Yes,55,Yes,Artist,,Average,3.0,3
461608,Female,Yes,56,Yes,Executive,,High,4.0,0
465155,Male,Yes,77,Yes,Lawyer,1.0,Low,1.0,4
461704,Male,Yes,30,Yes,Healthcare,1.0,Low,2.0,3
464826,Male,No,23,No,Healthcare,6.0,Low,5.0,2
462677,Female,No,43,Yes,Artist,2.0,Low,4.0,1
465006,Male,No,39,Yes,Entertainment,5.0,Low,1.0,1
463483,Male,Yes,29,No,Executive,1.0,High,2.0,3
459816,Male,Yes,37,Yes,Doctor,,Low,2.0,3
459002,Female,Yes,45,No,Engineer,2.0,Low,2.0,0
465990,Male,Yes,48,No,Executive,2.0,High,2.0,3
466044,Male,Yes,27,No,Entertainment,0.0,Average,4.0,3
461163,Female,Yes,60,No,Entertainment,9.0,Low,4.0,0
467106,Male,Yes,45,Yes,Entertainment,4.0,Average,3.0,3
467373,Male,No,31,Yes,Healthcare,,Low,1.0,1
461256,Male,No,33,No,Doctor,1.0,Low,4.0,2
466522,Male,,18,No,,6.0,High,4.0,3
459010,Female,Yes,48,Yes,Artist,,Average,3.0,0
466537,Female,Yes,83,No,Lawyer,,Low,2.0,4
459046,Male,Yes,57,Yes,Executive,,Low,4.0,3
459335,Male,No,26,Yes,Healthcare,,Low,3.0,1
462695,Male,Yes,51,Yes,Artist,8.0,Low,5.0,3
466208,Male,Yes,67,No,Executive,2.0,High,1.0,4
462128,Male,Yes,38,Yes,Artist,9.0,Average,2.0,3
467329,Female,No,40,Yes,Doctor,0.0,Low,1.0,1
461609,Female,Yes,45,Yes,Artist,5.0,Average,2.0,0
464470,Male,Yes,48,Yes,Artist,0.0,Average,4.0,3
462705,Female,Yes,69,No,Lawyer,0.0,Average,2.0,4
465255,Male,No,21,No,Healthcare,9.0,Low,5.0,2
462536,Female,Yes,48,No,Engineer,1.0,High,,0
461186,Female,No,18,No,Healthcare,,Low,3.0,2
466018,Male,Yes,72,Yes,Artist,0.0,Low,3.0,3
461385,Male,Yes,85,No,Lawyer,,Low,1.0,4
459115,Female,No,21,No,Marketing,1.0,Low,5.0,2
461263,Female,Yes,48,Yes,Artist,1.0,Low,1.0,0
460027,Female,No,37,Yes,Entertainment,6.0,Low,,1
460366,Male,No,28,No,Healthcare,1.0,Low,5.0,2
464106,Male,Yes,55,Yes,Entertainment,1.0,Low,2.0,3
465696,Female,No,56,Yes,Artist,0.0,Low,2.0,1
461627,Male,Yes,50,Yes,Doctor,1.0,Low,2.0,3
467963,Male,No,21,No,Healthcare,1.0,Low,4.0,2
462437,Male,No,18,No,Healthcare,0.0,Low,6.0,2
467543,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,4
465206,Male,Yes,47,Yes,Artist,13.0,Low,1.0,3
463040,Male,Yes,75,No,Lawyer,1.0,High,2.0,4
461668,Male,Yes,50,Yes,Artist,3.0,Average,4.0,3
461955,Male,No,31,Yes,Healthcare,0.0,Low,4.0,2
467139,Female,No,30,Yes,Artist,0.0,Low,3.0,1
459366,Female,Yes,41,Yes,Artist,0.0,Low,4.0,0
460689,Male,Yes,41,,Executive,6.0,High,2.0,3
462167,Female,Yes,35,No,Healthcare,2.0,Low,1.0,0
466752,Male,Yes,37,Yes,Healthcare,0.0,Low,1.0,3
462778,Male,Yes,60,Yes,Entertainment,0.0,Low,,3
466902,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,3
459534,Male,Yes,36,Yes,Artist,0.0,Average,2.0,3
463399,Female,No,26,No,Marketing,3.0,Low,3.0,2
465538,Male,Yes,62,No,,7.0,High,2.0,3
464878,Male,No,22,No,Healthcare,0.0,Low,4.0,2
467599,Female,No,19,No,Healthcare,0.0,Low,3.0,2
466226,Female,Yes,45,Yes,Artist,0.0,Average,5.0,0
463576,Female,No,31,No,Doctor,0.0,Low,4.0,2
464911,Male,Yes,56,Yes,Artist,0.0,Average,3.0,3
466457,Female,Yes,62,,Lawyer,8.0,Low,5.0,0
463909,Female,No,25,Yes,Healthcare,1.0,Low,3.0,1
466099,Female,Yes,73,Yes,Lawyer,1.0,Low,1.0,4
464427,Male,Yes,62,Yes,Doctor,1.0,Average,4.0,3
463951,Male,Yes,46,No,Entertainment,0.0,Average,3.0,3
465638,Female,Yes,51,Yes,Artist,,Low,,0
465289,Male,Yes,25,Yes,Executive,1.0,High,2.0,3
466718,Male,Yes,66,,Executive,0.0,High,2.0,4
464219,Male,No,27,Yes,Marketing,1.0,Low,2.0,1
467098,Male,Yes,87,No,Executive,1.0,Low,2.0,4
467451,Female,Yes,47,Yes,Artist,0.0,Low,1.0,0
465137,Male,Yes,57,Yes,Artist,1.0,Average,4.0,3
462289,Male,Yes,60,Yes,Artist,0.0,Average,4.0,3
467459,Male,Yes,40,Yes,Executive,,High,5.0,3
460308,Female,No,32,Yes,Doctor,7.0,Low,,1
467647,Male,No,28,Yes,Healthcare,2.0,Low,3.0,1
459803,Male,No,39,Yes,Doctor,4.0,Low,3.0,1
465972,Female,No,47,Yes,Marketing,9.0,Low,1.0,1
459414,Female,No,39,Yes,,8.0,Low,,1
466173,Male,No,28,No,Entertainment,1.0,Low,,2
464136,Male,Yes,69,Yes,Artist,0.0,Average,3.0,3
459286,Female,No,42,Yes,Artist,0.0,Low,1.0,1
463580,Female,Yes,46,Yes,Engineer,1.0,Low,1.0,0
466636,Female,No,23,No,Marketing,3.0,Low,3.0,2
461064,Male,No,45,Yes,Artist,1.0,Low,5.0,1
461597,Female,Yes,38,Yes,Doctor,1.0,Average,4.0,0
458990,Female,Yes,71,No,Lawyer,1.0,High,3.0,4
461351,Female,No,26,No,Doctor,0.0,Low,2.0,2
464420,Female,Yes,60,Yes,Artist,8.0,High,2.0,0
462060,Female,Yes,46,Yes,Artist,1.0,Average,2.0,0
465707,Male,Yes,39,Yes,Entertainment,1.0,Average,4.0,3
463733,Female,No,18,No,Healthcare,1.0,Low,3.0,2
463960,Male,Yes,26,Yes,Doctor,1.0,Average,2.0,3
462395,Male,Yes,53,Yes,Artist,1.0,High,2.0,3
461015,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,3
464965,Male,Yes,76,No,Executive,,Low,7.0,3
466267,Male,Yes,26,Yes,Entertainment,0.0,Average,3.0,3
464056,Female,Yes,65,Yes,Artist,0.0,Average,2.0,0
465898,Female,No,37,Yes,Artist,12.0,Low,2.0,1
465361,Male,No,25,No,Healthcare,0.0,Low,4.0,2
461394,Female,No,21,No,Engineer,0.0,Low,5.0,2
466269,Female,No,25,No,Healthcare,0.0,Low,4.0,2
466213,Male,No,23,No,Healthcare,4.0,Low,5.0,2
465550,Female,No,30,Yes,Healthcare,1.0,Low,6.0,2
463451,Female,No,30,No,Doctor,0.0,Low,4.0,2
463877,Male,Yes,42,No,Entertainment,0.0,Average,4.0,3
459499,Female,Yes,81,No,Lawyer,,High,2.0,4
463876,Male,Yes,49,Yes,Entertainment,1.0,Average,5.0,3
465448,Male,No,32,No,Healthcare,0.0,Low,3.0,2
463041,Female,Yes,43,Yes,Artist,,Average,4.0,0
459325,Male,Yes,26,No,Executive,9.0,High,4.0,3
467233,Female,No,67,No,Artist,1.0,Low,2.0,1
465264,Male,Yes,88,No,Executive,0.0,Low,1.0,4
461811,Female,No,40,Yes,Healthcare,8.0,Low,4.0,1
466370,Female,,48,Yes,Artist,0.0,Low,4.0,0
465368,Male,No,18,No,Healthcare,7.0,Low,3.0,2
461245,Male,Yes,39,Yes,,5.0,Average,3.0,3
467693,Male,Yes,61,Yes,Entertainment,7.0,High,5.0,3
467879,Female,Yes,51,Yes,Artist,,High,4.0,0
461499,Female,Yes,25,No,Engineer,0.0,Average,2.0,0
465936,Male,No,35,Yes,Artist,6.0,Low,3.0,1
459748,Male,Yes,46,No,Executive,0.0,High,2.0,3
466376,Female,Yes,53,No,Homemaker,2.0,High,3.0,4
460215,Male,Yes,48,Yes,Entertainment,9.0,Low,1.0,3
462076,Male,Yes,75,Yes,Lawyer,1.0,Low,2.0,4
465756,Male,No,23,No,Healthcare,1.0,Low,3.0,2
463573,Male,No,29,No,Doctor,1.0,Low,2.0,2
463455,Male,Yes,46,No,Artist,0.0,Low,2.0,3
460841,Female,No,61,Yes,Marketing,1.0,Low,1.0,1
463959,Female,No,37,No,Artist,1.0,Low,1.0,1
461792,Female,No,23,No,Healthcare,6.0,Low,5.0,2
459118,Male,No,21,No,Healthcare,,Low,8.0,2
462791,Female,No,33,No,Healthcare,7.0,Low,4.0,2
460852,Male,Yes,74,No,Executive,0.0,Low,,4
463102,Male,No,41,No,Entertainment,0.0,Low,2.0,2
463302,Female,Yes,58,Yes,Engineer,,High,4.0,0
462659,Male,Yes,25,Yes,Entertainment,8.0,Average,2.0,3
463408,Male,No,33,No,Marketing,2.0,Low,3.0,2
462071,Male,Yes,43,No,Doctor,0.0,Low,2.0,3
464806,Male,Yes,25,No,Executive,1.0,Low,2.0,2
463664,Female,No,26,No,Engineer,0.0,Low,1.0,1
467795,Male,No,22,No,Healthcare,1.0,Low,5.0,2
459141,Male,Yes,28,No,Artist,0.0,Average,2.0,3
465900,Female,No,36,Yes,Entertainment,7.0,Low,1.0,1
467265,Female,No,28,No,Healthcare,1.0,Low,3.0,2
464490,Male,Yes,85,Yes,Artist,1.0,High,4.0,3
461920,Male,No,30,Yes,Entertainment,0.0,Low,,1
460411,Male,Yes,43,Yes,Healthcare,7.0,High,2.0,3
466491,Male,Yes,82,No,Executive,1.0,High,2.0,4
459062,Male,,48,Yes,Executive,,High,5.0,3
465248,Female,No,18,No,Healthcare,3.0,Low,3.0,2
463308,Male,Yes,53,Yes,Engineer,1.0,Low,2.0,3
463478,Male,Yes,50,Yes,Artist,0.0,Average,4.0,3
465396,Female,Yes,39,No,Engineer,9.0,Average,6.0,0
461954,Female,Yes,35,No,Engineer,2.0,Average,6.0,0
467287,Male,No,28,Yes,Entertainment,,Low,3.0,1
463800,Female,No,33,Yes,Engineer,1.0,Low,3.0,1
459894,Female,Yes,35,Yes,Healthcare,1.0,Low,3.0,0
459778,Male,Yes,48,Yes,Entertainment,0.0,Average,4.0,3
464662,Female,Yes,50,Yes,Artist,1.0,High,3.0,0
460878,Male,Yes,47,No,Entertainment,0.0,Average,4.0,3
462187,Female,No,50,Yes,Artist,4.0,Low,1.0,1
462675,Male,Yes,56,Yes,Artist,,Low,4.0,3
461908,Female,No,26,No,Healthcare,10.0,Low,1.0,1
461951,Male,No,21,No,Healthcare,0.0,Low,4.0,2
465352,Male,Yes,61,Yes,Entertainment,1.0,Average,4.0,3
464258,Female,Yes,88,No,Lawyer,0.0,High,2.0,4
464215,Male,No,72,No,Marketing,1.0,Low,2.0,4
467561,Male,Yes,61,Yes,Artist,1.0,Low,2.0,3
460322,Female,Yes,45,No,Engineer,8.0,Low,,0
464665,Female,Yes,51,No,Engineer,1.0,Average,5.0,0
460670,Male,No,42,Yes,Artist,6.0,Low,2.0,1
461486,Male,Yes,59,No,Entertainment,8.0,Average,3.0,3
459526,Female,No,45,Yes,Healthcare,4.0,Low,1.0,1
465429,Female,Yes,68,Yes,Artist,,Average,3.0,0
466492,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,4
459489,Male,Yes,46,Yes,Doctor,1.0,Average,4.0,3
459681,Female,Yes,32,Yes,Artist,0.0,Average,2.0,0
462971,Female,Yes,70,Yes,Engineer,0.0,Low,1.0,0
461233,Male,Yes,37,Yes,Entertainment,,Low,,3
461221,Female,No,30,No,Marketing,1.0,Low,4.0,2
464090,Female,No,33,Yes,Engineer,1.0,Low,2.0,1
459863,Male,Yes,61,No,Healthcare,,Low,3.0,4
459822,Female,No,37,Yes,Engineer,0.0,Low,1.0,1
462540,Male,Yes,32,Yes,Entertainment,6.0,Low,2.0,3
467411,Male,Yes,52,Yes,Artist,0.0,High,2.0,3
463997,Female,Yes,42,No,Entertainment,0.0,Average,3.0,0
464103,Male,Yes,47,Yes,Artist,3.0,Average,2.0,3
465751,Female,Yes,52,Yes,Artist,9.0,Low,2.0,0
459797,Male,Yes,66,Yes,Entertainment,0.0,Average,3.0,3
460798,Female,No,28,No,Engineer,,Low,6.0,2
464572,Female,Yes,47,Yes,Marketing,1.0,Low,1.0,4
462352,Male,Yes,52,Yes,Entertainment,1.0,Average,3.0,3
460513,Male,No,27,No,Healthcare,2.0,Low,4.0,2
463228,Female,Yes,56,Yes,Artist,0.0,Average,5.0,0
464765,Female,Yes,53,No,Engineer,7.0,Average,6.0,0
463720,Female,Yes,45,Yes,Artist,1.0,Average,4.0,0
460799,Female,No,37,No,Homemaker,1.0,Low,1.0,2
460891,Female,Yes,36,No,Artist,2.0,Average,4.0,0
460311,Male,No,25,Yes,Entertainment,2.0,Low,3.0,1
466727,Female,Yes,45,Yes,Artist,1.0,Average,2.0,0
466157,Male,Yes,72,Yes,Homemaker,9.0,Low,,4
465138,Male,No,35,Yes,Entertainment,1.0,Low,3.0,1
466361,Female,Yes,72,Yes,Lawyer,1.0,High,2.0,4
463154,Female,Yes,31,No,Artist,1.0,Low,4.0,0
462967,Male,Yes,47,No,Entertainment,4.0,Average,3.0,3
460908,Male,No,20,No,Healthcare,7.0,Low,3.0,2
467560,Female,Yes,73,Yes,Lawyer,1.0,Low,2.0,4
463404,Male,Yes,29,No,Doctor,,High,2.0,3
463281,Male,Yes,25,No,Entertainment,3.0,Average,2.0,3
462466,Male,Yes,52,Yes,Executive,0.0,High,4.0,3
463744,Female,No,27,Yes,Artist,1.0,Low,6.0,2
464209,Male,Yes,52,Yes,Executive,1.0,Average,4.0,3
462528,Female,Yes,49,Yes,Artist,0.0,Low,1.0,0
459518,Male,Yes,60,,,,Average,4.0,3
460061,Male,No,45,Yes,Marketing,0.0,Low,1.0,1
466188,Male,Yes,59,Yes,Artist,4.0,Low,1.0,3
467914,Female,No,18,No,Healthcare,8.0,Low,5.0,2
462758,Male,No,18,No,Healthcare,0.0,Low,3.0,2
465704,Male,Yes,55,No,Artist,1.0,Low,1.0,3
460397,Female,No,59,Yes,Entertainment,1.0,Low,1.0,1
466676,Male,No,22,No,Healthcare,0.0,Low,2.0,2
465024,Male,Yes,52,Yes,Executive,0.0,High,4.0,3
461630,Male,Yes,51,Yes,Artist,1.0,Average,3.0,3
465328,Male,Yes,35,No,Executive,0.0,High,5.0,3
461220,Female,No,26,No,Executive,8.0,Low,3.0,2
463935,Male,Yes,38,Yes,Entertainment,1.0,Average,2.0,3
460514,Male,Yes,43,Yes,Doctor,1.0,Low,4.0,3
466262,Male,No,41,Yes,Entertainment,1.0,Low,2.0,1
467094,Female,No,27,No,Homemaker,8.0,Low,,2
459280,Male,Yes,60,Yes,,0.0,Low,1.0,3
464581,Female,No,25,No,Doctor,,Low,4.0,2
459624,Male,No,18,No,Healthcare,,Low,5.0,2
460890,Male,Yes,47,Yes,Artist,0.0,Average,4.0,3
466415,Male,Yes,71,No,Marketing,1.0,Low,1.0,4
462392,Female,No,32,Yes,Entertainment,1.0,Low,3.0,1
459706,Male,Yes,60,Yes,Entertainment,1.0,Average,3.0,3
464429,Female,No,33,Yes,Healthcare,0.0,Low,,1
467446,Female,No,37,Yes,Artist,9.0,Low,1.0,1
460528,Male,Yes,48,Yes,Homemaker,9.0,Low,1.0,3
464836,Female,,33,No,Engineer,7.0,High,5.0,0
459212,Female,Yes,68,Yes,Artist,1.0,Average,2.0,0
462364,Male,Yes,51,No,Artist,0.0,Low,3.0,3
464549,Male,Yes,52,Yes,Executive,1.0,Low,4.0,3
464555,Male,Yes,31,Yes,Marketing,13.0,High,4.0,3
462027,Male,No,39,No,Engineer,1.0,Low,1.0,1
467110,Male,,60,Yes,Lawyer,1.0,High,1.0,4
467123,Female,Yes,50,Yes,Executive,4.0,High,3.0,0
459599,Female,No,19,No,Healthcare,,Low,4.0,2
467826,Male,No,18,No,Healthcare,0.0,Low,6.0,2
461837,Male,Yes,37,Yes,Artist,0.0,Low,2.0,3
467328,Female,Yes,50,Yes,Doctor,1.0,Average,3.0,0
467962,Female,No,20,No,Healthcare,0.0,Low,,2
464025,Male,No,19,No,Healthcare,1.0,Low,6.0,2
460385,Male,No,31,Yes,Healthcare,0.0,Low,4.0,2
462551,Male,Yes,53,Yes,Doctor,14.0,Average,2.0,3
462047,Female,Yes,26,Yes,Artist,12.0,Average,2.0,0
459958,Male,No,37,Yes,Healthcare,8.0,Low,3.0,1
465690,Female,Yes,49,No,Healthcare,,Average,2.0,0
459221,Male,Yes,70,No,Entertainment,,Low,1.0,4
461059,Female,Yes,48,No,Lawyer,1.0,High,2.0,4
461227,Male,No,21,No,Healthcare,0.0,Low,4.0,2
466246,Male,No,19,No,Healthcare,0.0,Low,4.0,2
462619,Male,,61,No,,0.0,High,,3
459561,Male,No,31,No,Healthcare,,Low,3.0,2
467048,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,4
467362,Male,Yes,73,No,Executive,1.0,Low,1.0,4
459846,Female,Yes,50,Yes,Artist,1.0,Average,3.0,0
460351,Male,Yes,70,Yes,Lawyer,0.0,Low,1.0,4
459515,Male,Yes,58,Yes,Engineer,0.0,Low,1.0,3
460499,Female,,58,No,Marketing,14.0,High,6.0,4
460829,Male,No,18,Yes,Healthcare,1.0,Low,2.0,1
466559,Male,No,32,No,Healthcare,0.0,Low,4.0,2
467236,Female,No,40,Yes,Lawyer,4.0,Low,1.0,1
461816,Female,No,49,Yes,Marketing,0.0,Low,5.0,2
467409,Male,No,35,Yes,Artist,8.0,Low,1.0,1
466299,Female,Yes,40,Yes,Engineer,0.0,Low,2.0,0
464565,Male,No,30,Yes,Marketing,12.0,Low,4.0,2
465906,Female,No,35,Yes,Artist,5.0,Low,1.0,1
460950,Male,Yes,28,No,Doctor,0.0,Low,5.0,2
466654,Male,No,30,,Marketing,8.0,Low,1.0,1
459649,Male,Yes,39,Yes,Healthcare,1.0,Average,2.0,3
461077,Male,No,39,Yes,Entertainment,1.0,Low,8.0,2
464642,Female,Yes,26,Yes,Engineer,6.0,High,7.0,0
463741,Male,Yes,36,Yes,Artist,0.0,High,3.0,3
460594,Female,No,26,Yes,Homemaker,9.0,Low,,1
465253,Male,No,21,No,Healthcare,1.0,Low,3.0,2
459936,Female,No,45,Yes,Artist,2.0,Low,1.0,1
462998,Male,Yes,45,No,Entertainment,10.0,Average,4.0,3
464179,Female,Yes,63,Yes,Artist,0.0,Average,3.0,0
465655,Female,No,45,Yes,Artist,1.0,Low,1.0,1
462988,Female,Yes,27,Yes,Healthcare,9.0,High,2.0,0
